CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL325353,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccncc2)c1CN1CCCCC1
CHEMBL323944,Nc1nonc1-n1nnc(-c2n[nH]c(-c3ccncc3)n2)c1CN1CCCC1
CHEMBL113272,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccncc2)c1CN1CCCC1
CHEMBL326705,Nc1nonc1-n1nnc(-c2n[nH]c(-c3ccncc3)n2)c1CN1CCCCC1
CHEMBL111298,COc1ccccc1C1=C(c2cn(CCCO)c3ncccc23)C(=O)NC1=O
CHEMBL326688,CN(C)CCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2cccnc21
CHEMBL325817,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccc1C(F)(F)F
CHEMBL326208,COc1ccccc1C1=C(c2cn(CCCNS(C)(=O)=O)c3ncccc23)C(=O)NC1=O
CHEMBL333829,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cccs1
CHEMBL111005,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccc(F)cc1Cl
CHEMBL324268,COc1ccccc1C1=C(c2cn(CCCN)c3ncccc23)C(=O)NC1=O
CHEMBL110000,CCn1cc(C2=C(c3cn(CCCO)c4ncccc34)C(=O)NC2=O)c2cccnc21
CHEMBL109977,COc1ccccc1C1=C(c2cn(CCCNC=O)c3ncccc23)C(=O)NC1=O
CHEMBL109834,CN(C)CCCn1cc(C2=C(c3ccccc3Cl)C(=O)NC2=O)c2cccnc21
CHEMBL423323,COc1ccccc1C1=C(c2cn(CCCNS(N)(=O)=O)c3ncccc23)C(=O)NC1=O
CHEMBL111620,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ncc(C(F)(F)F)cc1Cl
CHEMBL326971,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccc1Cl
CHEMBL109944,COCCCn1cc(C2=C(c3ccccc3O)C(=O)NC2=O)c2cccnc21
CHEMBL430694,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cccc2ccccc12
CHEMBL102714,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21
CHEMBL109981,COc1ccccc1C1=C(c2cn(CCCNC(=O)OC(C)(C)C)c3ncccc23)C(=O)NC1=O
CHEMBL109981,COc1ccccc1C1=C(c2cn(CCCNC(=O)OC(C)(C)C)c3ncccc23)C(=O)NC1=O
CHEMBL302490,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)n1
CHEMBL69757,COc1cccc(-n2ncc3c(N/N=C/c4cccc(F)c4)ncnc32)c1
CHEMBL304172,COc1cccc(-n2ncc3c(N/N=C/c4ccc(NC(C)=O)cc4)ncnc32)c1
CHEMBL306865,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL67374,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1
CHEMBL65884,COc1cccc(-n2ncc3c(N/N=C/c4ccc(F)cc4)ncnc32)c1
CHEMBL67733,Cc1ccccc1-n1ncc2c(N/N=C/c3ccncc3)ncnc21
CHEMBL63915,COc1cccc(-n2ncc3c(N/N=C/c4ccc(CN(C)C)cc4)ncnc32)c1
CHEMBL66543,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C#N)cc4)ncnc32)c1
CHEMBL63414,COc1cccc(-n2nc(C(C)C)c3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL66900,CCc1nn(-c2cccc(OC)c2)c2ncnc(N/N=C/c3ccncc3)c12
CHEMBL308455,CCCc1nn(-c2cccc(OC)c2)c2ncnc(N/N=C/c3ccncc3)c12
CHEMBL66292,COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(C)(=O)=O)cc4)ncnc32)c1
CHEMBL309152,COc1cccc(-n2ncc3c(N/N=C/c4ccc(NC(=O)CCN(C)C)cc4)ncnc32)c1
CHEMBL308454,C(=N/Nc1ncnc2c1cnn2-c1ccncc1)\c1ccncc1
CHEMBL303433,COc1cccc(-n2ncc3c(N/N=C/c4ccc(NS(C)(=O)=O)cc4)ncnc32)c1
CHEMBL63348,C=CCOc1ccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)cc1
CHEMBL294592,Cc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL66510,CCOc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL307311,COc1cccc(-n2ncc3c(N/N=C/c4ccccc4F)ncnc32)c1
CHEMBL291425,CC(=O)Nc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL67310,Brc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL302048,COc1ccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)cc1
CHEMBL68450,COc1cccc(-n2nc(C)c3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL63727,C(=N/Nc1ncnc2c1cnn2-c1ccccc1)\c1ccncc1
CHEMBL69588,COc1cccc(-n2ncc3c(N/N=C/c4cccc(N)c4)ncnc32)c1
CHEMBL67799,COc1cccc(-n2ncc3c(N/N=C/c4ccc(F)c(F)c4)ncnc32)c1
CHEMBL303321,COc1cccc(-n2ncc3c(N/N=C/c4ccc(OCCN(C)C)cc4)ncnc32)c1
CHEMBL68397,C(=N/Nc1ncnc2c1cnn2-c1nccs1)\c1ccncc1
CHEMBL308430,COc1cccc(-n2ncc3c(N/N=C/c4ccc(O)cc4)ncnc32)c1
CHEMBL66910,C(=N/Nc1ncnc2c1cnn2-c1cccnc1)\c1ccncc1
CHEMBL66791,CCNCc1ccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)cc1
CHEMBL418690,COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(=O)(=O)NCCN(C)C)cc4)ncnc32)c1
CHEMBL66170,COc1cccc(-n2ncc3c(N/N=C/c4ccccc4)ncnc32)c1
CHEMBL65988,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)O)cc4)ncnc32)c1
CHEMBL63803,COc1cc(/C=N/Nc2ncnc3c2cnn3-c2ccccc2)ccc1O
CHEMBL306692,FC(F)(F)Oc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL66453,COc1cccc(-n2ncc3c(N/N=C/c4cccc(S(C)(=O)=O)c4)ncnc32)c1
CHEMBL65987,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCS(C)(=O)=O)cc4)ncnc32)c1
CHEMBL302969,COc1cccc(-n2ncc3c(N/N=C(\C)c4ccncc4)ncnc32)c1
CHEMBL67562,Fc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL305477,COc1cccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)c1
CHEMBL303630,COc1cccc(-n2ncc3c(N/N=C/c4ccc(N)cc4)ncnc32)c1
CHEMBL298445,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1
CHEMBL121543,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(CC#CO)ccc2N1
CHEMBL317964,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3
CHEMBL545053,Cl.NCCCCOc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(Br)cc12
